Marca_Temporal,ID_Unico,Texto,Texto_Procesado,Longitud_Tokens,Emocion,Longitud_Texto
4/23/2024 19:48:07,ADDP44O9,Cuando algo no sale como lo tenía planeado o surgen imprevistos ,cuando algo no sale como lo tenía planeado o surgen imprevistos,12,Preocupación,11
5/16/2024 13:11:17,ZT2GVR76,"Cuando siento que puedo bajar mi rendimiento escolar, mas cuando se que puedo reprobar alguna materia. ","cuando siento que puedo bajar mi rendimiento escolar, mas cuando se que puedo reprobar alguna materia.",19,Preocupación,16
5/12/2024 20:47:26,QOKLYQJZ,"En este punto de mi vida considero que tienen solución y prefiero no preocuparme ni enojarme, no me gusta que ese tipo de situaciones arruinen mi día y sobre todo que las cosas pasan por algo","en este punto de mi vida considero que tienen solución y prefiero no preocuparme ni enojarme, no me gusta que ese tipo de situaciones arruinen mi día y sobre todo que las cosas pasan por algo",39,Ira,36
4/24/2024 16:25:34,945RIESS,"Comezón, ardor, dolor de cuerpo, dolor de cabeza, la vista cansada ...","comezón, ardor, dolor de cuerpo, dolor de cabeza, la vista cansada ...",20,Preocupación,12
5/15/2024 20:14:17,E4EGEZ1X,Pienso en diversas soluciones u opciones alternas a realizar,pienso en diversas soluciones u opciones alternas a realizar,10,Ira,9
4/26/2024 14:33:09,4TF29YIO,Por la noche o durante mis ratos dónde no tengo nada que hacer comienzo a pensar mucho ,por la noche o durante mis ratos dónde no tengo nada que hacer comienzo a pensar mucho,18,Preocupación,17
4/24/2024 18:20:36,G6ZRICXV,Enojo conmigo mismo y frustración,enojo conmigo mismo y frustración,6,Ira,5
5/13/2024 20:32:28,I9HEYDJ0,Estrés,estrés,1,Tristeza,1
4/29/2024 13:24:37,7I9KZQ70,"Nerviosismo, sobre pensamientos, ","nerviosismo, sobre pensamientos,",6,Preocupación,3
4/28/2024 17:44:49,43K4VHCP,"últimamente he sentido alegría únicamente cuando estoy de fiesta con mis amigos, cuando ando bajo los efectos del alcohol","últimamente he sentido alegría únicamente cuando estoy de fiesta con mis amigos, cuando ando bajo los efectos del alcohol",21,Felicidad,19
5/16/2024 13:25:14,614O6Y4I,"Escalofrios, dolor de estomago","escalofrios, dolor de estomago",9,Preocupación,4
4/24/2024 18:20:36,G6ZRICXV,Cuando veo que hay personas que por no hacer nada les va mejor. Estresado creo que por las cosas de la escuela y los eventos que suceden en casa.,cuando veo que hay personas que por no hacer nada les va mejor. estresado creo que por las cosas de la escuela y los eventos que suceden en casa.,32,Estrés,29
5/12/2024 0:48:52,T6C4YU2L,Cuando me estreso o preocupo por situaciones de alto nivel,cuando me estreso o preocupo por situaciones de alto nivel,11,Tristeza,10
4/25/2024 19:18:17,A8QN8I2L,"Me calmo, respiro y soluciono ","me calmo, respiro y soluciono",8,Ira,5
4/23/2024 19:48:07,7FKG0LV6,"Cuando no puedo dormir ,cuando hace mucho calor ","cuando no puedo dormir ,cuando hace mucho calor",9,Estrés,8
5/1/2024 16:59:46,IRUH1G2Z,"Ver si me afecta positivamente o negativamente, de ahí el nivel de afectación y por último si me sentiré bien o mal ","ver si me afecta positivamente o negativamente, de ahí el nivel de afectación y por último si me sentiré bien o mal",25,Miedo,22
5/13/2024 9:54:13,AR2SHENR,"Ante estás situaciones primero me preocupo, trato de calmarme y resolver la situación ","ante estás situaciones primero me preocupo, trato de calmarme y resolver la situación",15,Ira,13
4/26/2024 17:07:40,PPI1SV0E,"Primero evaluar las repercusiones positivas o negativas de la misma, sopesar cuáles son mejores, y actuar conforme a ello","primero evaluar las repercusiones positivas o negativas de la misma, sopesar cuáles son mejores, y actuar conforme a ello",23,Miedo,19
4/30/2024 11:00:56,NOQASZVA,Busco ayuda de terapeutas y amigos,busco ayuda de terapeutas y amigos,7,Miedo,6
4/24/2024 19:53:13,9FBVNJ3U,"Cuando realizo actividades físicas , escuchar música o cuando obtengo algún logro o una felicitación a algo que realizo","cuando realizo actividades físicas , escuchar música o cuando obtengo algún logro o una felicitación a algo que realizo",23,Felicidad,19
5/8/2024 0:16:33,NZNKVJN5,"En un principio me alteró un poco, posteriomente me tranquilizó y pienso en cómo solucionarlo","en un principio me alteró un poco, posteriomente me tranquilizó y pienso en cómo solucionarlo",21,Ira,15
5/10/2024 19:40:06,ZO6GKY6S,"Al sentirme vulnerable, recuerdos nostálgicos","al sentirme vulnerable, recuerdos nostálgicos",9,Tristeza,5
5/16/2024 8:38:22,JC7G5EHG,"Cuando pasó tiempo con mi familia, cuando entrego todas mis tareas y tengo tiempo para mi ","cuando pasó tiempo con mi familia, cuando entrego todas mis tareas y tengo tiempo para mi",18,Felicidad,16
4/24/2024 23:33:27,2ON6FVSH,Estar con amigos,estar con amigos,3,Felicidad,3
4/23/2024 19:48:07,U1856WJ8,Cansancio mental y ansias,cansancio mental y ansias,6,Preocupación,4
4/23/2024 19:48:07,B2KUCT4P,Fatiga y tristeza,fatiga y tristeza,3,Preocupación,3
5/9/2024 13:37:30,G63ZMG4B,Cuando no puedo completar trabajos,cuando no puedo completar trabajos,5,Preocupación,5
4/23/2024 19:48:07,XH7ERTSE,Al terminar el dia.,al terminar el dia.,5,Estrés,4
4/24/2024 11:30:15,ZELPD30F,"Cansado no, pero si estresado y con un poco de ansiedad ","cansado no, pero si estresado y con un poco de ansiedad",13,Estrés,11
5/16/2024 9:19:48,X7WQGQMT,La ansiedad ,la ansiedad,2,Preocupación,2
4/24/2024 15:54:20,Z6ZGAS4H,"Pensar detalladamente que es lo que voy a hacer. 
Como es una situación difícil, tal vez es algo que me va a llevar tiempo resolver, no va a ser fácil, pero debemos lograrlo, con los mínimos errores posibles, porque de que habrá errores, los habrá, pero siempre se tratará que no perjudiquen tanto en la situación. ","pensar detalladamente que es lo que voy a hacer. como es una situación difícil, tal vez es algo que me va a llevar tiempo resolver, no va a ser fácil, pero debemos lograrlo, con los mínimos errores posibles, porque de que habrá errores, los habrá, pero siempre se tratará que no perjudiquen tanto en la situación.",67,Miedo,56
4/30/2024 10:44:29,7RSZOAWX,"Trato de calmarme, pensar en varias soluciones, y ver cual es la mejor solución ","trato de calmarme, pensar en varias soluciones, y ver cual es la mejor solución",17,Miedo,14
4/25/2024 13:31:22,0WK1Q15C,"Sentirse seguro, comodo y bien independientemente de con quien estes o donde estes.","sentirse seguro, comodo y bien independientemente de con quien estes o donde estes.",19,Felicidad,13
4/23/2024 19:48:07,UJCL56SG,"En todo el tiempo, vivo ansioso","en todo el tiempo, vivo ansioso",7,Preocupación,6
5/15/2024 20:43:29,DJWQSCW2,Pensar demasiado en las soluciones para lograr superar el reto a enfrentar y darl sin parar,pensar demasiado en las soluciones para lograr superar el reto a enfrentar y darl sin parar,17,Miedo,16
4/26/2024 13:17:38,DCV5DO3V,"Cuando repruebo, cuando debo exponer","cuando repruebo, cuando debo exponer",8,Tristeza,5
5/15/2024 23:23:27,5GRMSXOF,"Comezón, muerdo mis uñas y siento calor ","comezón, muerdo mis uñas y siento calor",10,Preocupación,7
4/23/2024 22:57:11,53EHQAPE,Trato de estar enfocada y calamasa ,trato de estar enfocada y calamasa,9,Miedo,6
5/17/2024 10:45:56,AYNOOGEB,"Trato de verle el lado positivo y ser optimista. Aunque si la situación sigue empeorando, el nerviosismo me empieza a atacar","trato de verle el lado positivo y ser optimista. aunque si la situación sigue empeorando, el nerviosismo me empieza a atacar",25,Ira,21
5/17/2024 10:45:56,AYNOOGEB,"Trato de verle el lado positivo y ser optimista. Aunque si la situación sigue empeorando, el nerviosismo me empieza a atacar","trato de verle el lado positivo y ser optimista. aunque si la situación sigue empeorando, el nerviosismo me empieza a atacar",25,Ira,21
5/10/2024 22:31:28,S45KT7YO,"Me molesto pero despues comienzo a pensar en alguna solucion
",me molesto pero despues comienzo a pensar en alguna solucion,10,Ira,10
4/29/2024 13:26:44,TBIDV696,"La felicidad es cuando me siento en calma, paz y que em ambiente sea sano ","la felicidad es cuando me siento en calma, paz y que em ambiente sea sano",16,Felicidad,15
5/24/2024 11:34:36,KIBDSKF6,"Las situaciones dificiles en parte me motivan porque me generan ese sentimiento de competitividad, asi que me auto motivo, me hago creer que soy capaz de sobreponerme a cualquier dificultad.","las situaciones dificiles en parte me motivan porque me generan ese sentimiento de competitividad, asi que me auto motivo, me hago creer que soy capaz de sobreponerme a cualquier dificultad.",37,Miedo,30
4/29/2024 14:50:49,EE1OP684,El estrés de pensar que debe salir todo bien,el estrés de pensar que debe salir todo bien,9,Preocupación,9
4/24/2024 11:31:24,PUV5RTZG,"Son situaciones de estrés, ya que no cuentas que te pase eso, pero en mi modo de pensar es mejor hablar con la verdad y buscar solucion al problema ","son situaciones de estrés, ya que no cuentas que te pase eso, pero en mi modo de pensar es mejor hablar con la verdad y buscar solucion al problema",31,Ira,29
4/23/2024 21:02:39,L2RH302J,Princiapalmente analizar la situacion he intentar encontrar la solucion mas viable.,princiapalmente analizar la situacion he intentar encontrar la solucion mas viable.,16,Miedo,11
4/23/2024 19:48:07,9ZRTSOTK,Cuando no logro comprender algo o mi situación empeora con mis acciones.,cuando no logro comprender algo o mi situación empeora con mis acciones.,14,Estrés,12
5/9/2024 16:15:48,9OS9PHYF,Algo de desesperación y quiero solucionarlo inmediatamente ,algo de desesperación y quiero solucionarlo inmediatamente,8,Ira,7
4/24/2024 11:24:06,8OVFX977,Cuando me despierto a las 4 de la mañana ,cuando me despierto a las 4 de la mañana,9,Estrés,9
4/24/2024 11:53:22,HGX6HZA2,Cuando un familiar muy cercano falleció,cuando un familiar muy cercano falleció,6,Tristeza,6
4/30/2024 21:04:57,7CTEOZ0B,"Me frustraría un poco pero, buscaría la manera de como remediar el incidente tan rápido como se pueda.","me frustraría un poco pero, buscaría la manera de como remediar el incidente tan rápido como se pueda.",23,Ira,18
4/24/2024 11:41:02,DZ9DN7BK,"1 analizar todos los pros y contras posibles , cual es el costo y si vale la pena tomar el riesgo","1 analizar todos los pros y contras posibles , cual es el costo y si vale la pena tomar el riesgo",21,Miedo,21
5/16/2024 12:53:47,3EAZ56FK,"Cuando hago actividades que me gustan, como ver series y películas, ejercicio, salir a pasear a mi perro, convivir con mi familia","cuando hago actividades que me gustan, como ver series y películas, ejercicio, salir a pasear a mi perro, convivir con mi familia",27,Felicidad,22
5/1/2024 23:34:11,XA5DPHB3,Escalofríos y dolor de cabeza ,escalofríos y dolor de cabeza,7,Preocupación,5
5/24/2024 19:04:24,19QO0M44,Cuando pienso en los pendientes escolares o deudas,cuando pienso en los pendientes escolares o deudas,8,Preocupación,8
4/30/2024 8:38:45,WLSM1SUM,Pienso mucho en cómo podría superarlo ,pienso mucho en cómo podría superarlo,7,Miedo,6
5/15/2024 22:02:58,0K4CZRKQ,"Analizar la situación 
Identificar los pros y contras
Identificar mis necesidades sin afectar a los demás ",analizar la situación identificar los pros y contras identificar mis necesidades sin afectar a los demás,16,Miedo,16
4/26/2024 14:18:29,GP42KD2C,Cuando me pongo a pensar sobre mi pasado y el punto en el que estoy a dia de hoy,cuando me pongo a pensar sobre mi pasado y el punto en el que estoy a dia de hoy,19,Tristeza,19
4/24/2024 12:53:16,ZLQAYMFG,"Calculo los riesgos de cada cosa, si le genera un problema a otras personas no lo hago, pero si me llegará afectar solo a mi priorizo esa elección y en caso de ser difícil, muy raras veces lo decido al azar.","calculo los riesgos de cada cosa, si le genera un problema a otras personas no lo hago, pero si me llegará afectar solo a mi priorizo esa elección y en caso de ser difícil, muy raras veces lo decido al azar.",48,Miedo,41
4/24/2024 12:03:52,DPW9GBQ3,"Realmente desde que volví de vacaciones, la vida no ha sido igual desde mi último viaje, no siento las mismas ganas de salir adelante y me siento cansado todo el tiempo.","realmente desde que volví de vacaciones, la vida no ha sido igual desde mi último viaje, no siento las mismas ganas de salir adelante y me siento cansado todo el tiempo.",34,Estrés,31
4/29/2024 16:31:34,TW29QEAI,Al inicio con sorpresa y decepción. Despues con aceptacion. Al final con determinacion para resolverlo. ,al inicio con sorpresa y decepción. despues con aceptacion. al final con determinacion para resolverlo.,21,Ira,15
5/13/2024 9:54:13,AR2SHENR,Por estrés ,por estrés,2,Tristeza,2
4/26/2024 16:57:51,41U4SDTP,Ninguna,ninguna,1,Tristeza,1
4/24/2024 20:57:53,IRIJAUXK,"Enojo, pues las cosas no salieron como yo las tenía planeadas. Aunque aveces puedo pensar de manera racional y reaccionar de manera indiferente pues no tengo el control de ellas.","enojo, pues las cosas no salieron como yo las tenía planeadas. aunque aveces puedo pensar de manera racional y reaccionar de manera indiferente pues no tengo el control de ellas.",37,Ira,30
5/13/2024 18:24:51,MXD2BDEN,"Analizar todas las posibles formas a proceder que se me ocurran y sus respectivas consecuencias, una valoración de prioridades, y de ser posible realizar pruebas antes de tomar una decisión","analizar todas las posibles formas a proceder que se me ocurran y sus respectivas consecuencias, una valoración de prioridades, y de ser posible realizar pruebas antes de tomar una decisión",33,Miedo,30
4/24/2024 21:00:13,H7ZSLKYX,trato de estar tranquila no esta en mis posibilidades que cambie. ,trato de estar tranquila no esta en mis posibilidades que cambie.,12,Ira,11
5/3/2024 16:49:47,UBXXESOE,La felicidad es hacer lo que te genera placer en todas las áreas.,la felicidad es hacer lo que te genera placer en todas las áreas.,14,Felicidad,13
4/25/2024 13:31:22,0WK1Q15C,"1. Valorar todas las posibles soluciones y amenazas
2. Elegir una solucion segun crea sea la mejor opcion
3. llevarla a cabo",1. valorar todas las posibles soluciones y amenazas 2. elegir una solucion segun crea sea la mejor opcion 3. llevarla a cabo,26,Miedo,22
4/23/2024 19:48:07,ADDP44O9,"Ver mis opciones, valorar los pros y contras de cada una, tomar en cuenta lo que quiero o necesito, hacer la elección ","ver mis opciones, valorar los pros y contras de cada una, tomar en cuenta lo que quiero o necesito, hacer la elección",25,Miedo,22
4/26/2024 10:01:08,16UOLNVY,Ansiedad y estrés ,ansiedad y estrés,3,Ira,3
4/26/2024 14:18:29,GP42KD2C,Cuando me dan noticias.,cuando me dan noticias.,5,Felicidad,4
4/24/2024 19:06:32,RC5G5VFK,"Tensión, llorar, presión, dolor de cabeza ","tensión, llorar, presión, dolor de cabeza",9,Preocupación,6
5/16/2024 9:59:21,8MM32FBW,Normalmente pienso mucho las ventajas y desventajas de las opciones para elegir correctamente ,normalmente pienso mucho las ventajas y desventajas de las opciones para elegir correctamente,14,Miedo,13
5/9/2024 18:31:44,BQK35SUL,Cuando estoy planeando algo,cuando estoy planeando algo,4,Preocupación,4
4/29/2024 13:26:44,TBIDV696,Cuando no obtenga atención,cuando no obtenga atención,4,Tristeza,4
4/29/2024 13:26:44,TBIDV696,Despreocupadamente.,despreocupadamente.,5,Ira,1
5/15/2024 23:23:27,5GRMSXOF,Me molesta pero no es nada que no se pueda resolver ,me molesta pero no es nada que no se pueda resolver,11,Ira,11
