Marca_Temporal,ID_Unico,Texto,Texto_Procesado,Longitud_Tokens,Emocion
5/12/2024 20:47:26,QOKLYQJZ,"Le cuento a una persona mayor o a varias y solicito que me den un consejo, le cuento a mi mamá porque debe saber todo lo que pasa en mi vida, ella también me da un consejo y en base a eso tomo una decisión o hago lo que crea correcto. En caso de estar sola pienso las consecuencias y hago lo que creo correcto","Le cuento a una persona mayor o a varias y solicito que me den un consejo, le cuento a mi mamá porque debe saber todo lo que pasa en mi vida, ella también me da un consejo y en base a eso tomo una decisión o hago lo que crea correcto. En caso de estar sola pienso las consecuencias y hago lo que creo correcto",81,Miedo
5/13/2024 9:54:13,AR2SHENR,"Pongo primero mi estabilidad emocional y física, después enfrento la situación siendo lo más neutral posible y busco una solución que sea a corto, mediano y largo plazo, dado el caso.","Pongo primero mi estabilidad emocional y física, después enfrento la situación siendo lo más neutral posible y busco una solución que sea a corto, mediano y largo plazo, dado el caso.",43,Miedo
5/13/2024 18:24:51,MXD2BDEN,"No estoy seguro, últimamente todo me parece difícil  ","No estoy seguro, últimamente todo me parece difícil",11,Miedo
5/13/2024 20:32:28,I9HEYDJ0,Busco la solución más rápida al problema,Busco la solución más rápida al problema,8,Miedo
5/13/2024 20:43:31,C2VL95E5,Ser valiente y enfrentarla esperando que salga lo mejor posible.,Ser valiente y enfrentarla esperando que salga lo mejor posible.,15,Miedo
5/13/2024 20:44:20,YOP5JWEP,GUARDAR LA CALMA PARA PENSAR BIEN LO QUE TENGO QUE HACER ,GUARDAR LA CALMA PARA PENSAR BIEN LO QUE TENGO QUE HACER,29,Miedo
5/13/2024 20:46:18,YG3TTUE9,Ignorarla hasta que llegue el momento y actuar sobre la marcha,Ignorarla hasta que llegue el momento y actuar sobre la marcha,15,Miedo
5/13/2024 22:36:11,ZOYW0DWU,Primero analizó la situación y buscó cuál sería la mejor solución ,Primero analizó la situación y buscó cuál sería la mejor solución,15,Miedo
5/14/2024 10:02:00,V5J3IP8N,Solo mentalizarme y ya ,Solo mentalizarme y ya,6,Miedo
5/15/2024 20:14:17,E4EGEZ1X,Tomar valor tras motivarme por pensar en cosas que personalmente resultan importantes para enfrentar lo que sucede y pensando que todo tiene solución bien o mal sea.,Tomar valor tras motivarme por pensar en cosas que personalmente resultan importantes para enfrentar lo que sucede y pensando que todo tiene solución bien o mal sea.,34,Miedo
5/15/2024 20:43:29,DJWQSCW2,Pensar demasiado en las soluciones para lograr superar el reto a enfrentar y darl sin parar,Pensar demasiado en las soluciones para lograr superar el reto a enfrentar y darl sin parar,20,Miedo
5/15/2024 21:34:45,3KRGQIMS,"Me tomo mi tiempo, proceso mi razonamiento, es en el momento que mas hablo conmigo mismo, busco como afrontar la situación de la mejor manera.","Me tomo mi tiempo, proceso mi razonamiento, es en el momento que mas hablo conmigo mismo, busco como afrontar la situación de la mejor manera.",36,Miedo
5/15/2024 22:02:58,0K4CZRKQ,"Tranquilizarme, tratar de tener paciencia y analizar la situación para accionar de manera rápida y eficaz ","Tranquilizarme, tratar de tener paciencia y analizar la situación para accionar de manera rápida y eficaz",27,Miedo
5/15/2024 23:23:27,5GRMSXOF,"Intentar arreglarlo o hablarlo con alguien, un consejo o ayuda no está de más ","Intentar arreglarlo o hablarlo con alguien, un consejo o ayuda no está de más",21,Miedo
5/16/2024 0:26:26,TDU8A4SC,Buscar una solución inmediata ,Buscar una solución inmediata,6,Miedo
5/16/2024 0:29:08,QN6SP8W7,Tratar de estresarme lo menos posible para llegar a pensar en soluciones eficaces ,Tratar de estresarme lo menos posible para llegar a pensar en soluciones eficaces,19,Miedo
5/16/2024 0:35:07,CHNLHC6X,"Pensar en eso día y noche, revisar pros y contras, y finalmente llorar","Pensar en eso día y noche, revisar pros y contras, y finalmente llorar",20,Miedo
5/16/2024 0:55:45,IX724P8G,"En primera es mantener la cabeza firme
Analizar la situación
Averiguar qué soluciones tiene
Si no tiene solución, pues tratar de reducir las consecuencias
Y creo que a base de eso, podre sobrellevar alguna situación difícil ","En primera es mantener la cabeza firme Analizar la situación Averiguar qué soluciones tiene Si no tiene solución, pues tratar de reducir las consecuencias Y creo que a base de eso, podre sobrellevar alguna situación difícil",48,Miedo
5/16/2024 1:13:18,B05YDAZ0,"Primero acepto que es una situación muy difícil, pienso en los posibles desenlaces y trato de ser fuerte ","Primero acepto que es una situación muy difícil, pienso en los posibles desenlaces y trato de ser fuerte",28,Miedo
5/16/2024 1:41:10,AJKRH064,"Evaluó si puedo son esto solo si es así empiezo a buscar una solución, si no creo poder pido ayuda","Evaluó si puedo son esto solo si es así empiezo a buscar una solución, si no creo poder pido ayuda",28,Miedo
5/16/2024 1:44:31,1RHBUABD,"Dependiendo de mi situación emocional la postergo, o intento enfrentarla de un inicio utilizando una táctica similar a la descrita anteriormente ","Dependiendo de mi situación emocional la postergo, o intento enfrentarla de un inicio utilizando una táctica similar a la descrita anteriormente",29,Miedo
5/16/2024 1:45:41,86IH30I7,"Siempre tranquilizarte y pensar en las soluciones o decisiones que debes tomar, considerar opciones que hay y decidir qué es lo mejor.","Siempre tranquilizarte y pensar en las soluciones o decisiones que debes tomar, considerar opciones que hay y decidir qué es lo mejor.",32,Miedo
5/16/2024 7:20:37,7SV40TFC,"Hace muy poco, cuestión de días diría yo.","Hace muy poco, cuestión de días diría yo.",12,Miedo
5/16/2024 8:27:32,G2H8Q8RA,Intento no estresarme o molestarme y busco una solución aceptable para el momento ,Intento no estresarme o molestarme y busco una solución aceptable para el momento,21,Miedo
5/16/2024 8:38:22,JC7G5EHG,"Tratar de no estar nerviosa y tener la mente clara y no sobre pensar, algunas veces pedir ayuda o un consejo","Tratar de no estar nerviosa y tener la mente clara y no sobre pensar, algunas veces pedir ayuda o un consejo",26,Miedo
5/16/2024 8:46:06,91VK19HH,Uno de mis malos hábitos es evitar la situación,Uno de mis malos hábitos es evitar la situación,12,Miedo
5/16/2024 9:12:26,KCXYQUUD,Buscar relajarme y pensar en como podre sobrellevarla ,Buscar relajarme y pensar en como podre sobrellevarla,16,Miedo
5/16/2024 9:19:48,X7WQGQMT,"Tratar de sobre llevarlo, no enfocarme mucho en la situacion","Tratar de sobre llevarlo, no enfocarme mucho en la situacion",17,Miedo
5/16/2024 9:36:26,BLO78S1C,Trato de tranquilizarme y pensar mejor las cosas ,Trato de tranquilizarme y pensar mejor las cosas,14,Miedo
5/16/2024 9:59:21,8MM32FBW,"Lloro, me enojo y hago todo más difícil ","Lloro, me enojo y hago todo más difícil",13,Miedo
5/16/2024 10:42:34,PYVXS5Y5,"Evaluó que puedo ser capaz de resolver y lo hago, y si esta fuera de mi alcance busco ayuda ","Evaluó que puedo ser capaz de resolver y lo hago, y si esta fuera de mi alcance busco ayuda",25,Miedo
5/16/2024 11:30:00,DJRCLO8P,"pensar mucho antes de actuar, pero lamentablemente siempre actuo antes de pensar y siempre me ha traido consecuencias negativas","pensar mucho antes de actuar, pero lamentablemente siempre actuo antes de pensar y siempre me ha traido consecuencias negativas",27,Miedo
5/16/2024 12:00:29,ZJWB22YX,Trato de calmarme y pensar las cosas y su posible solucion,Trato de calmarme y pensar las cosas y su posible solucion,16,Miedo
5/16/2024 12:53:47,3EAZ56FK,Sobrepienso mucho las cosas ,Sobrepienso mucho las cosas,6,Miedo
5/16/2024 13:11:17,ZT2GVR76,"En una situación difícil principalmente es estar tranquilo , y lo primero que se tiene que hacer es encontrar una solución o posible estrategia para poder minimizar el daño . Después se puede pensar en que lo ocasiono , pero primero deberá de estar en revolver y buscar un culpable .","En una situación difícil principalmente es estar tranquilo , y lo primero que se tiene que hacer es encontrar una solución o posible estrategia para poder minimizar el daño . Después se puede pensar en que lo ocasiono , pero primero deberá de estar en revolver y buscar un culpable .",61,Miedo
5/16/2024 13:25:14,614O6Y4I,Evaluar cada situacion en cuanto a su impacto en mis responsabilidades y lograr mi control emocional.,Evaluar cada situacion en cuanto a su impacto en mis responsabilidades y lograr mi control emocional.,22,Miedo
5/16/2024 13:45:24,14XGFLGK,Trato de respirar fuertemente y pensar en cosas positivas. Para tener el valor de afrontar las situaciones que se me presenten de manera tranquila.,Trato de respirar fuertemente y pensar en cosas positivas. Para tener el valor de afrontar las situaciones que se me presenten de manera tranquila.,33,Miedo
5/16/2024 13:54:46,CKOKU9P4,Pienso que es lo primero que podria hacer para solucionarlo y busco la manera de lograrlo ,Pienso que es lo primero que podria hacer para solucionarlo y busco la manera de lograrlo,23,Miedo
5/16/2024 16:56:55,BGD4M2IP,"Calmarme , ver la situacion desde otro punto de vista y tratar de tomar las decisiones sin tomar en cuenta las emociones del momento","Calmarme , ver la situacion desde otro punto de vista y tratar de tomar las decisiones sin tomar en cuenta las emociones del momento",29,Miedo
5/16/2024 16:57:14,KGOL6JXH,analizo a fondo la situación,analizo a fondo la situación,6,Miedo
5/16/2024 17:16:08,V6MYHJGB,"Escuchar música, buscar situaciones similares que haya pasado anteriormente y pensar en que haría una mejor versión mía ","Escuchar música, buscar situaciones similares que haya pasado anteriormente y pensar en que haría una mejor versión mía",23,Miedo
5/17/2024 0:16:31,JZEC253P,"Orar y confiar en Dios, y evalúo la situación","Orar y confiar en Dios, y evalúo la situación",15,Miedo
5/17/2024 0:54:15,Y29P2VU6,"La neta, primero, entrar en pánico, ya después ver los peores escenarios y empezar a prevenir/actuar según esos casos","La neta, primero, entrar en pánico, ya después ver los peores escenarios y empezar a prevenir/actuar según esos casos",29,Miedo
5/17/2024 1:12:43,ORL0OVLI,"Pues afrontar primero la realidad, decirme a mi misma que pasa y como puedo actuar, así como ponerlo en manos de Dios y que sea a su voluntad ","Pues afrontar primero la realidad, decirme a mi misma que pasa y como puedo actuar, así como ponerlo en manos de Dios y que sea a su voluntad",35,Miedo
5/17/2024 2:06:42,9N0G1GM1,"Tratar de lamentarme lo menos posible y optar por una postura optimista para enfrentar los problemas. Siempre trato de ver el lado bueno de las cosas y decirme a mi mismo que todo saldrá bien, solo hay que seguirle dando.","Tratar de lamentarme lo menos posible y optar por una postura optimista para enfrentar los problemas. Siempre trato de ver el lado bueno de las cosas y decirme a mi mismo que todo saldrá bien, solo hay que seguirle dando.",56,Miedo
5/17/2024 2:32:37,8TO1OH28,Trato de hacer lo posible y reflexiono con distintas formas para solucionar la situación difícil.,Trato de hacer lo posible y reflexiono con distintas formas para solucionar la situación difícil.,21,Miedo
5/17/2024 8:59:10,MCPCHOLY,"Tomar calma , reflexionó un poco y después actuó ","Tomar calma , reflexionó un poco y después actuó",14,Miedo
5/17/2024 9:32:45,J4TCSVW0,"Plantear la situación, analizar riesgos y beneficios, analizar alternativas y tomar la decisión.","Plantear la situación, analizar riesgos y beneficios, analizar alternativas y tomar la decisión.",21,Miedo
5/17/2024 9:44:25,UNBMV59R,Normalmente juego videojuegos para olvídarme de todo ,Normalmente juego videojuegos para olvídarme de todo,12,Miedo
5/17/2024 10:34:41,2CMHRG7X,"Mantener la calma, evaluar la situación, en caso necesario pedir ayuda y evaluar mis alternativas para su solución ","Mantener la calma, evaluar la situación, en caso necesario pedir ayuda y evaluar mis alternativas para su solución",26,Miedo
5/17/2024 10:45:56,AYNOOGEB,Logro buscar todas las alternativas posibles para buscar la mejor situacion ante los hechos,Logro buscar todas las alternativas posibles para buscar la mejor situacion ante los hechos,17,Miedo
5/17/2024 10:55:25,ICZPD6VE,"Analizar bastante la situación y ver los posibles caminos que podría seguir para enfrentarla. Así como, visualizar las consecuencias que podría afrontar al seguir cada uno.","Analizar bastante la situación y ver los posibles caminos que podría seguir para enfrentarla. Así como, visualizar las consecuencias que podría afrontar al seguir cada uno.",35,Miedo
5/17/2024 11:40:20,KXHR1RPU,"Tranquilizarme, aveces juego videojuegos o trato de dormir para pensar bien en como solucionar mi situación","Tranquilizarme, aveces juego videojuegos o trato de dormir para pensar bien en como solucionar mi situación",28,Miedo
5/20/2024 1:29:54,7PFSQZGK,Hablarlo con cuantas personas pueda para buscar soluciones plausibles ,Hablarlo con cuantas personas pueda para buscar soluciones plausibles,15,Miedo
5/20/2024 8:07:43,RK9BOLBA,"Trato de analizar como puedo resolver esa situación y de no frustrarme, y de ser posible resolver dicha situación.  ","Trato de analizar como puedo resolver esa situación y de no frustrarme, y de ser posible resolver dicha situación.",27,Miedo
5/22/2024 19:49:00,AI6RPUWX,"Intento de mantener la calma, analizar la situación y actuar con base en mis principios ","Intento de mantener la calma, analizar la situación y actuar con base en mis principios",19,Miedo
5/24/2024 11:34:36,KIBDSKF6,"Las situaciones dificiles en parte me motivan porque me generan ese sentimiento de competitividad, asi que me auto motivo, me hago creer que soy capaz de sobreponerme a cualquier dificultad.","Las situaciones dificiles en parte me motivan porque me generan ese sentimiento de competitividad, asi que me auto motivo, me hago creer que soy capaz de sobreponerme a cualquier dificultad.",47,Miedo
5/24/2024 19:04:24,19QO0M44,Trato de calmarme y afrontarlo lo más pronto posible ,Trato de calmarme y afrontarlo lo más pronto posible,14,Miedo
6/12/2024 18:05:58,I01P7HCR,"Me pongo a llorar, después pienso en las razones de la situación, busco posibles soluciones y tomo una decisión. ","Me pongo a llorar, después pienso en las razones de la situación, busco posibles soluciones y tomo una decisión.",29,Miedo
4/23/2024 19:48:07,PFNKXS54,"Me desespero, suelo enojarme y en angustiarme por cómo resolverlo y cuánto tiempo me llevará resolver eso.","Me desespero, suelo enojarme y en angustiarme por cómo resolverlo y cuánto tiempo me llevará resolver eso.",30,Ira
4/23/2024 19:48:07,MKZUPRJI,Con preocupación ,Con preocupación,5,Ira
4/23/2024 19:48:07,UJCL56SG,"Me estreso al inicio, después me rio del problema, digo meh, suspiro, a veces lloro e intento ya calmarme después de ello","Me estreso al inicio, después me rio del problema, digo meh, suspiro, a veces lloro e intento ya calmarme después de ello",34,Ira
